train_id,station_id,date,delay_minutes
13,0,2024-07-16,30
13,6,2024-07-16,17
13,7,2024-07-16,33
14,0,2024-07-16,35
14,11,2024-07-16,27
14,10,2024-07-16,15
15,13,2024-07-16,45
15,12,2024-07-16,37
16,16,2024-07-16,23
16,19,2024-07-16,32
16,12,2024-07-16,98
17,15,2024-07-16,7
17,11,2024-07-16,29
17,39,2024-07-16,93
17,9,2024-07-16,33
18,31,2024-07-16,12
18,37,2024-07-16,18
18,24,2024-07-16,30
19,23,2024-07-16,30
19,24,2024-07-16,26
20,3,2024-07-16,37
20,5,2024-07-16,2
20,49,2024-07-16,3
20,26,2024-07-16,12
20,17,2024-07-16,11
20,6,2024-07-16,11
20,2,2024-07-16,39
21,24,2024-07-16,17
21,35,2024-07-16,18
21,21,2024-07-16,24
21,3,2024-07-16,2
21,10,2024-07-16,34
21,8,2024-07-16,72
21,21,2024-07-16,40
21,35,2024-07-16,20
22,21,2024-07-16,20
22,15,2024-07-16,21
22,10,2024-07-16,18
22,0,2024-07-16,22
22,27,2024-07-16,10
22,49,2024-07-16,11
22,5,2024-07-16,31
22,38,2024-07-16,13
22,24,2024-07-16,44
22,4,2024-07-16,18
23,0,2024-07-16,9
23,46,2024-07-16,35
23,28,2024-07-16,16
23,6,2024-07-16,31
23,2,2024-07-16,13
23,5,2024-07-16,15
23,42,2024-07-16,56
24,9,2024-07-16,8
24,1,2024-07-16,109
24,18,2024-07-16,19
24,27,2024-07-16,11
24,36,2024-07-16,15
24,30,2024-07-16,15
25,16,2024-07-16,17
25,2,2024-07-16,29
25,49,2024-07-16,11
25,19,2024-07-16,23
25,21,2024-07-16,20
25,33,2024-07-16,11
25,30,2024-07-16,1
25,13,2024-07-16,7
26,38,2024-07-16,5
26,33,2024-07-16,5
26,36,2024-07-16,36
26,20,2024-07-16,28
26,0,2024-07-16,35
26,25,2024-07-16,7
26,49,2024-07-16,9
26,41,2024-07-16,18
26,32,2024-07-16,37
26,27,2024-07-16,37
27,43,2024-07-16,24
27,40,2024-07-16,15
27,42,2024-07-16,8
27,38,2024-07-16,22
27,31,2024-07-16,8
27,33,2024-07-16,40
27,42,2024-07-16,12
27,26,2024-07-16,44
27,23,2024-07-16,10
28,32,2024-07-16,23
28,48,2024-07-16,1
28,41,2024-07-16,5
28,11,2024-07-16,66
28,46,2024-07-16,12
29,5,2024-07-16,6
29,42,2024-07-16,20
29,16,2024-07-16,16
29,10,2024-07-16,86
29,21,2024-07-16,12
29,35,2024-07-16,23
29,25,2024-07-16,14
0,0,2024-07-17,23
0,1,2024-07-17,7
0,6,2024-07-17,1
0,7,2024-07-17,42
0,11,2024-07-17,145
0,39,2024-07-17,56
0,8,2024-07-17,24
0,9,2024-07-17,73
1,0,2024-07-17,13
1,1,2024-07-17,6
1,44,2024-07-17,31
1,11,2024-07-17,88
1,12,2024-07-17,43
1,13,2024-07-17,19
2,0,2024-07-17,83
2,11,2024-07-17,118
2,12,2024-07-17,57
2,24,2024-07-17,60
2,31,2024-07-17,18
2,32,2024-07-17,14
3,1,2024-07-17,21
3,44,2024-07-17,27
3,11,2024-07-17,43
3,39,2024-07-17,86
3,28,2024-07-17,20
4,22,2024-07-17,11
4,49,2024-07-17,47
4,23,2024-07-17,10
4,48,2024-07-17,5
4,12,2024-07-17,7
4,11,2024-07-17,47
4,0,2024-07-17,7
5,10,2024-07-17,6
5,11,2024-07-17,63
5,39,2024-07-17,99
5,9,2024-07-17,51
6,14,2024-07-17,19
6,15,2024-07-17,41
6,11,2024-07-17,61
6,12,2024-07-17,42
6,13,2024-07-17,15
7,8,2024-07-17,42
7,47,2024-07-17,44
7,12,2024-07-17,41
8,17,2024-07-17,90
8,16,2024-07-17,12
8,13,2024-07-17,3
8,12,2024-07-17,86
8,0,2024-07-17,13
9,0,2024-07-17,21
9,11,2024-07-17,85
9,16,2024-07-17,14
10,20,2024-07-17,9
10,12,2024-07-17,33
10,11,2024-07-17,20
10,28,2024-07-17,22
11,22,2024-07-17,30
11,49,2024-07-17,64
11,12,2024-07-17,85
11,8,2024-07-17,118
11,9,2024-07-17,20
12,38,2024-07-17,4
12,30,2024-07-17,53
12,11,2024-07-17,26
12,0,2024-07-17,23
13,0,2024-07-17,10
13,6,2024-07-17,6
13,7,2024-07-17,36
14,0,2024-07-17,24
14,11,2024-07-17,13
14,10,2024-07-17,17
15,13,2024-07-17,6
15,12,2024-07-17,39
16,16,2024-07-17,13
16,19,2024-07-17,10
16,12,2024-07-17,36
17,15,2024-07-17,47
17,11,2024-07-17,44
17,39,2024-07-17,48
17,9,2024-07-17,19
18,31,2024-07-17,74
18,37,2024-07-17,13
18,24,2024-07-17,39
19,23,2024-07-17,30
19,24,2024-07-17,35
20,3,2024-07-17,21
20,5,2024-07-17,21
20,49,2024-07-17,11
20,26,2024-07-17,27
20,17,2024-07-17,27
20,6,2024-07-17,50
20,2,2024-07-17,5
21,24,2024-07-17,33
21,35,2024-07-17,5
21,21,2024-07-17,24
21,3,2024-07-17,23
21,10,2024-07-17,4
21,8,2024-07-17,83
21,21,2024-07-17,7
21,35,2024-07-17,39
22,21,2024-07-17,33
22,15,2024-07-17,17
22,10,2024-07-17,21
22,0,2024-07-17,12
22,27,2024-07-17,16
22,49,2024-07-17,27
22,5,2024-07-17,43
22,38,2024-07-17,13
22,24,2024-07-17,6
22,4,2024-07-17,14
23,0,2024-07-17,12
23,46,2024-07-17,65
23,28,2024-07-17,34
23,6,2024-07-17,16
23,2,2024-07-17,13
23,5,2024-07-17,52
23,42,2024-07-17,21
24,9,2024-07-17,0
24,1,2024-07-17,15
24,18,2024-07-17,32
24,27,2024-07-17,22
24,36,2024-07-17,26
24,30,2024-07-17,18
25,16,2024-07-17,14
25,2,2024-07-17,17
25,49,2024-07-17,43
25,19,2024-07-17,39
25,21,2024-07-17,26
25,33,2024-07-17,23
25,30,2024-07-17,18
25,13,2024-07-17,14
26,38,2024-07-17,23
26,33,2024-07-17,35
26,36,2024-07-17,9
26,20,2024-07-17,20
26,0,2024-07-17,10
26,25,2024-07-17,9
26,49,2024-07-17,10
26,41,2024-07-17,14
26,32,2024-07-17,17
26,27,2024-07-17,11
27,43,2024-07-17,42
27,40,2024-07-17,17
27,42,2024-07-17,40
27,38,2024-07-17,59
27,31,2024-07-17,52
27,33,2024-07-17,68
27,42,2024-07-17,9
27,26,2024-07-17,10
27,23,2024-07-17,10
28,32,2024-07-17,14
28,48,2024-07-17,12
28,41,2024-07-17,58
28,11,2024-07-17,49
28,46,2024-07-17,6
29,5,2024-07-17,10
29,42,2024-07-17,24
29,16,2024-07-17,10
29,10,2024-07-17,43
29,21,2024-07-17,15
29,35,2024-07-17,22
29,25,2024-07-17,30
0,0,2024-07-18,13
0,1,2024-07-18,16
0,6,2024-07-18,8
0,7,2024-07-18,16
0,11,2024-07-18,77
0,39,2024-07-18,58
0,8,2024-07-18,88
0,9,2024-07-18,13
1,0,2024-07-18,43
1,1,2024-07-18,23
1,44,2024-07-18,16
1,11,2024-07-18,84
1,12,2024-07-18,74
1,13,2024-07-18,34
2,0,2024-07-18,25
2,11,2024-07-18,35
2,12,2024-07-18,21
2,24,2024-07-18,34
2,31,2024-07-18,31
2,32,2024-07-18,25
3,1,2024-07-18,25
3,44,2024-07-18,68
3,11,2024-07-18,59
3,39,2024-07-18,89
3,28,2024-07-18,10
4,22,2024-07-18,21
4,49,2024-07-18,47
4,23,2024-07-18,20
4,48,2024-07-18,80
4,12,2024-07-18,11
4,11,2024-07-18,52
4,0,2024-07-18,3
5,10,2024-07-18,41
5,11,2024-07-18,91
5,39,2024-07-18,124
5,9,2024-07-18,27
6,14,2024-07-18,30
6,15,2024-07-18,15
6,11,2024-07-18,82
6,12,2024-07-18,22
6,13,2024-07-18,10
7,8,2024-07-18,41
7,47,2024-07-18,68
7,12,2024-07-18,24
8,17,2024-07-18,24
8,16,2024-07-18,21
8,13,2024-07-18,35
8,12,2024-07-18,79
8,0,2024-07-18,10
9,0,2024-07-18,8
9,11,2024-07-18,97
9,16,2024-07-18,14
10,20,2024-07-18,17
10,12,2024-07-18,35
10,11,2024-07-18,54
10,28,2024-07-18,9
11,22,2024-07-18,16
11,49,2024-07-18,37
11,12,2024-07-18,29
11,8,2024-07-18,151
11,9,2024-07-18,18
12,38,2024-07-18,19
12,30,2024-07-18,71
12,11,2024-07-18,84
12,0,2024-07-18,7
13,0,2024-07-18,27
13,6,2024-07-18,4
13,7,2024-07-18,23
14,0,2024-07-18,13
14,11,2024-07-18,58
14,10,2024-07-18,38
15,13,2024-07-18,12
15,12,2024-07-18,86
16,16,2024-07-18,11
16,19,2024-07-18,15
16,12,2024-07-18,37
17,15,2024-07-18,42
17,11,2024-07-18,66
17,39,2024-07-18,43
17,9,2024-07-18,18
18,31,2024-07-18,4
18,37,2024-07-18,32
18,24,2024-07-18,10
19,23,2024-07-18,15
19,24,2024-07-18,0
20,3,2024-07-18,5
20,5,2024-07-18,35
20,49,2024-07-18,13
20,26,2024-07-18,3
20,17,2024-07-18,11
20,6,2024-07-18,19
20,2,2024-07-18,9
21,24,2024-07-18,22
21,35,2024-07-18,31
21,21,2024-07-18,7
21,3,2024-07-18,24
21,10,2024-07-18,27
21,8,2024-07-18,30
21,21,2024-07-18,38
21,35,2024-07-18,59
22,21,2024-07-18,20
22,15,2024-07-18,27
22,10,2024-07-18,9
22,0,2024-07-18,24
22,27,2024-07-18,14
22,49,2024-07-18,11
22,5,2024-07-18,25
22,38,2024-07-18,67
22,24,2024-07-18,8
22,4,2024-07-18,9
23,0,2024-07-18,21
23,46,2024-07-18,54
23,28,2024-07-18,30
23,6,2024-07-18,14
23,2,2024-07-18,27
23,5,2024-07-18,53
23,42,2024-07-18,25
24,9,2024-07-18,12
24,1,2024-07-18,14
24,18,2024-07-18,51
24,27,2024-07-18,6
24,36,2024-07-18,18
24,30,2024-07-18,23
25,16,2024-07-18,20
25,2,2024-07-18,18
25,49,2024-07-18,15
25,19,2024-07-18,21
25,21,2024-07-18,12
25,33,2024-07-18,21
25,30,2024-07-18,7
25,13,2024-07-18,21
26,38,2024-07-18,12
26,33,2024-07-18,18
26,36,2024-07-18,4
26,20,2024-07-18,19
26,0,2024-07-18,27
26,25,2024-07-18,12
26,49,2024-07-18,10
26,41,2024-07-18,7
26,32,2024-07-18,18
26,27,2024-07-18,25
27,43,2024-07-18,6
27,40,2024-07-18,38
27,42,2024-07-18,4
27,38,2024-07-18,35
27,31,2024-07-18,0
27,33,2024-07-18,10
27,42,2024-07-18,12
27,26,2024-07-18,25
27,23,2024-07-18,4
28,32,2024-07-18,24
28,48,2024-07-18,22
28,41,2024-07-18,22
28,11,2024-07-18,67
28,46,2024-07-18,17
29,5,2024-07-18,22
29,42,2024-07-18,32
29,16,2024-07-18,12
29,10,2024-07-18,25
29,21,2024-07-18,13
29,35,2024-07-18,25
29,25,2024-07-18,12
0,0,2024-07-19,18
0,1,2024-07-19,15
0,6,2024-07-19,12
0,7,2024-07-19,0
0,11,2024-07-19,40
0,39,2024-07-19,55
0,8,2024-07-19,58
0,9,2024-07-19,40
1,0,2024-07-19,16
1,1,2024-07-19,31
1,44,2024-07-19,8
1,11,2024-07-19,55
1,12,2024-07-19,81
1,13,2024-07-19,15
2,0,2024-07-19,40
2,11,2024-07-19,91
2,12,2024-07-19,31
2,24,2024-07-19,13
2,31,2024-07-19,6
2,32,2024-07-19,12
3,1,2024-07-19,24
3,44,2024-07-19,17
3,11,2024-07-19,149
3,39,2024-07-19,36
3,28,2024-07-19,25
4,22,2024-07-19,31
4,49,2024-07-19,14
4,23,2024-07-19,29
4,48,2024-07-19,28
4,12,2024-07-19,99
4,11,2024-07-19,52
4,0,2024-07-19,22
5,10,2024-07-19,15
5,11,2024-07-19,31
5,39,2024-07-19,28
5,9,2024-07-19,22
6,14,2024-07-19,42
6,15,2024-07-19,21
6,11,2024-07-19,44
6,12,2024-07-19,94
6,13,2024-07-19,40
7,8,2024-07-19,108
7,47,2024-07-19,78
7,12,2024-07-19,27
8,17,2024-07-19,9
8,16,2024-07-19,26
8,13,2024-07-19,14
8,12,2024-07-19,76
8,0,2024-07-19,21
9,0,2024-07-19,7
9,11,2024-07-19,41
9,16,2024-07-19,10
10,20,2024-07-19,16
10,12,2024-07-19,61
10,11,2024-07-19,35
10,28,2024-07-19,8
11,22,2024-07-19,9
11,49,2024-07-19,9
11,12,2024-07-19,160
11,8,2024-07-19,50
11,9,2024-07-19,59
12,38,2024-07-19,38
12,30,2024-07-19,41
12,11,2024-07-19,34
12,0,2024-07-19,11
13,0,2024-07-19,16
13,6,2024-07-19,2
13,7,2024-07-19,13
14,0,2024-07-19,17
14,11,2024-07-19,107
14,10,2024-07-19,4
15,13,2024-07-19,22
15,12,2024-07-19,38
16,16,2024-07-19,23
16,19,2024-07-19,7
16,12,2024-07-19,91
17,15,2024-07-19,45
17,11,2024-07-19,23
17,39,2024-07-19,60
17,9,2024-07-19,23
18,31,2024-07-19,33
18,37,2024-07-19,23
18,24,2024-07-19,19
19,23,2024-07-19,16
19,24,2024-07-19,12
20,3,2024-07-19,14
20,5,2024-07-19,41
20,49,2024-07-19,35
20,26,2024-07-19,13
20,17,2024-07-19,32
20,6,2024-07-19,16
20,2,2024-07-19,20
21,24,2024-07-19,0
21,35,2024-07-19,12
21,21,2024-07-19,7
21,3,2024-07-19,7
21,10,2024-07-19,14
21,8,2024-07-19,116
21,21,2024-07-19,5
21,35,2024-07-19,28
22,21,2024-07-19,32
22,15,2024-07-19,47
22,10,2024-07-19,23
22,0,2024-07-19,5
22,27,2024-07-19,17
22,49,2024-07-19,2
22,5,2024-07-19,15
22,38,2024-07-19,24
22,24,2024-07-19,12
22,4,2024-07-19,73
23,0,2024-07-19,25
23,46,2024-07-19,19
23,28,2024-07-19,15
23,6,2024-07-19,17
23,2,2024-07-19,11
23,5,2024-07-19,44
23,42,2024-07-19,57
24,9,2024-07-19,39
24,1,2024-07-19,7
24,18,2024-07-19,25
24,27,2024-07-19,34
24,36,2024-07-19,20
24,30,2024-07-19,36
25,16,2024-07-19,13
25,2,2024-07-19,29
25,49,2024-07-19,13
25,19,2024-07-19,5
25,21,2024-07-19,34
25,33,2024-07-19,11
25,30,2024-07-19,18
25,13,2024-07-19,11
26,38,2024-07-19,6
26,33,2024-07-19,4
26,36,2024-07-19,13
26,20,2024-07-19,7
26,0,2024-07-19,14
26,25,2024-07-19,37
26,49,2024-07-19,29
26,41,2024-07-19,16
26,32,2024-07-19,12
26,27,2024-07-19,2
27,43,2024-07-19,3
27,40,2024-07-19,2
27,42,2024-07-19,28
27,38,2024-07-19,21
27,31,2024-07-19,18
27,33,2024-07-19,24
27,42,2024-07-19,20
27,26,2024-07-19,28
27,23,2024-07-19,0
28,32,2024-07-19,7
28,48,2024-07-19,48
28,41,2024-07-19,27
28,11,2024-07-19,21
28,46,2024-07-19,13
29,5,2024-07-19,17
29,42,2024-07-19,21
29,16,2024-07-19,61
29,10,2024-07-19,27
29,21,2024-07-19,15
29,35,2024-07-19,15
29,25,2024-07-19,19
0,0,2024-07-20,6
0,1,2024-07-20,45
0,6,2024-07-20,19
0,7,2024-07-20,55
0,11,2024-07-20,88
0,39,2024-07-20,68
0,8,2024-07-20,20
0,9,2024-07-20,15
1,0,2024-07-20,19
1,1,2024-07-20,16
1,44,2024-07-20,13
1,11,2024-07-20,34
1,12,2024-07-20,31
1,13,2024-07-20,19
2,0,2024-07-20,54
2,11,2024-07-20,28
2,12,2024-07-20,59
2,24,2024-07-20,8
2,31,2024-07-20,9
2,32,2024-07-20,34
3,1,2024-07-20,7
3,44,2024-07-20,8
3,11,2024-07-20,67
3,39,2024-07-20,81
3,28,2024-07-20,16
4,22,2024-07-20,45
4,49,2024-07-20,19
4,23,2024-07-20,21
4,48,2024-07-20,21
4,12,2024-07-20,100
4,11,2024-07-20,45
4,0,2024-07-20,9
5,10,2024-07-20,58
5,11,2024-07-20,32
5,39,2024-07-20,74
5,9,2024-07-20,20
6,14,2024-07-20,21
6,15,2024-07-20,30
6,11,2024-07-20,72
6,12,2024-07-20,56
6,13,2024-07-20,45
7,8,2024-07-20,91
7,47,2024-07-20,75
7,12,2024-07-20,8
8,17,2024-07-20,17
8,16,2024-07-20,27
8,13,2024-07-20,5
8,12,2024-07-20,44
8,0,2024-07-20,11
9,0,2024-07-20,12
9,11,2024-07-20,18
9,16,2024-07-20,15
10,20,2024-07-20,37
10,12,2024-07-20,55
10,11,2024-07-20,135
10,28,2024-07-20,21
11,22,2024-07-20,7
11,49,2024-07-20,4
11,12,2024-07-20,47
11,8,2024-07-20,31
11,9,2024-07-20,27
12,38,2024-07-20,14
12,30,2024-07-20,16
12,11,2024-07-20,111
12,0,2024-07-20,11
13,0,2024-07-20,16
13,6,2024-07-20,15
13,7,2024-07-20,25
14,0,2024-07-20,14
14,11,2024-07-20,87
14,10,2024-07-20,4
15,13,2024-07-20,25
15,12,2024-07-20,53
16,16,2024-07-20,17
16,19,2024-07-20,52
16,12,2024-07-20,48
17,15,2024-07-20,21
17,11,2024-07-20,91
17,39,2024-07-20,31
17,9,2024-07-20,30
18,31,2024-07-20,10
18,37,2024-07-20,31
18,24,2024-07-20,9
19,23,2024-07-20,16
19,24,2024-07-20,21
20,3,2024-07-20,12
20,5,2024-07-20,18
20,49,2024-07-20,20
20,26,2024-07-20,20
20,17,2024-07-20,56
20,6,2024-07-20,22
20,2,2024-07-20,29
21,24,2024-07-20,22
21,35,2024-07-20,19
21,21,2024-07-20,5
21,3,2024-07-20,8
21,10,2024-07-20,6
21,8,2024-07-20,98
21,21,2024-07-20,26
21,35,2024-07-20,11
22,21,2024-07-20,12
22,15,2024-07-20,19
22,10,2024-07-20,21
22,0,2024-07-20,27
22,27,2024-07-20,14
22,49,2024-07-20,10
22,5,2024-07-20,50
22,38,2024-07-20,11
22,24,2024-07-20,23
22,4,2024-07-20,18
23,0,2024-07-20,11
23,46,2024-07-20,38
23,28,2024-07-20,11
23,6,2024-07-20,14
23,2,2024-07-20,25
23,5,2024-07-20,50
23,42,2024-07-20,34
24,9,2024-07-20,10
24,1,2024-07-20,14
24,18,2024-07-20,19
24,27,2024-07-20,32
24,36,2024-07-20,20
24,30,2024-07-20,14
25,16,2024-07-20,9
25,2,2024-07-20,15
25,49,2024-07-20,22
25,19,2024-07-20,30
25,21,2024-07-20,11
25,33,2024-07-20,17
25,30,2024-07-20,33
25,13,2024-07-20,12
26,38,2024-07-20,29
26,33,2024-07-20,5
26,36,2024-07-20,10
26,20,2024-07-20,11
26,0,2024-07-20,20
26,25,2024-07-20,70
26,49,2024-07-20,16
26,41,2024-07-20,10
26,32,2024-07-20,12
26,27,2024-07-20,38
27,43,2024-07-20,33
27,40,2024-07-20,45
27,42,2024-07-20,19
27,38,2024-07-20,35
27,31,2024-07-20,54
27,33,2024-07-20,29
27,42,2024-07-20,22
27,26,2024-07-20,24
27,23,2024-07-20,65
28,32,2024-07-20,13
28,48,2024-07-20,7
28,41,2024-07-20,20
28,11,2024-07-20,24
28,46,2024-07-20,25
29,5,2024-07-20,22
29,42,2024-07-20,18
29,16,2024-07-20,14
29,10,2024-07-20,8
29,21,2024-07-20,38
29,35,2024-07-20,17
29,25,2024-07-20,28
0,0,2024-07-21,13
0,1,2024-07-21,33
0,6,2024-07-21,24
0,7,2024-07-21,16
0,11,2024-07-21,52
0,39,2024-07-21,61
0,8,2024-07-21,61
0,9,2024-07-21,16
1,0,2024-07-21,21
1,1,2024-07-21,18
1,44,2024-07-21,2
1,11,2024-07-21,104
1,12,2024-07-21,50
1,13,2024-07-21,10
2,0,2024-07-21,11
2,11,2024-07-21,43
2,12,2024-07-21,34
2,24,2024-07-21,21
2,31,2024-07-21,63
2,32,2024-07-21,2
3,1,2024-07-21,34
3,44,2024-07-21,10
3,11,2024-07-21,85
3,39,2024-07-21,33
3,28,2024-07-21,20
4,22,2024-07-21,8
4,49,2024-07-21,16
4,23,2024-07-21,26
4,48,2024-07-21,18
4,12,2024-07-21,40
4,11,2024-07-21,47
4,0,2024-07-21,22
5,10,2024-07-21,6
5,11,2024-07-21,42
5,39,2024-07-21,56
5,9,2024-07-21,18
6,14,2024-07-21,11
6,15,2024-07-21,19
6,11,2024-07-21,35
6,12,2024-07-21,89
6,13,2024-07-21,18
7,8,2024-07-21,64
7,47,2024-07-21,10
7,12,2024-07-21,59
8,17,2024-07-21,6
8,16,2024-07-21,16
8,13,2024-07-21,7
8,12,2024-07-21,37
8,0,2024-07-21,18
9,0,2024-07-21,26
9,11,2024-07-21,89
9,16,2024-07-21,16
10,20,2024-07-21,19
10,12,2024-07-21,25
10,11,2024-07-21,68
10,28,2024-07-21,36
11,22,2024-07-21,22
11,49,2024-07-21,43
11,12,2024-07-21,69
11,8,2024-07-21,135
11,9,2024-07-21,32
12,38,2024-07-21,1
12,30,2024-07-21,39
12,11,2024-07-21,69
12,0,2024-07-21,22
13,0,2024-07-21,97
13,6,2024-07-21,19
13,7,2024-07-21,15
14,0,2024-07-21,31
14,11,2024-07-21,22
14,10,2024-07-21,7
15,13,2024-07-21,19
15,12,2024-07-21,33
16,16,2024-07-21,54
16,19,2024-07-21,4
16,12,2024-07-21,57
17,15,2024-07-21,20
17,11,2024-07-21,142
17,39,2024-07-21,37
17,9,2024-07-21,34
18,31,2024-07-21,3
18,37,2024-07-21,10
18,24,2024-07-21,39
19,23,2024-07-21,35
19,24,2024-07-21,21
20,3,2024-07-21,36
20,5,2024-07-21,12
20,49,2024-07-21,21
20,26,2024-07-21,26
20,17,2024-07-21,26
20,6,2024-07-21,9
20,2,2024-07-21,17
21,24,2024-07-21,14
21,35,2024-07-21,15
21,21,2024-07-21,31
21,3,2024-07-21,20
21,10,2024-07-21,23
21,8,2024-07-21,41
21,21,2024-07-21,17
21,35,2024-07-21,14
22,21,2024-07-21,49
22,15,2024-07-21,39
22,10,2024-07-21,22
22,0,2024-07-21,83
22,27,2024-07-21,21
22,49,2024-07-21,3
22,5,2024-07-21,14
22,38,2024-07-21,13
22,24,2024-07-21,5
22,4,2024-07-21,46
23,0,2024-07-21,14
23,46,2024-07-21,13
23,28,2024-07-21,9
23,6,2024-07-21,27
23,2,2024-07-21,9
23,5,2024-07-21,14
23,42,2024-07-21,39
24,9,2024-07-21,14
24,1,2024-07-21,13
24,18,2024-07-21,14
24,27,2024-07-21,15
24,36,2024-07-21,10
24,30,2024-07-21,10
25,16,2024-07-21,13
25,2,2024-07-21,41
25,49,2024-07-21,32
25,19,2024-07-21,39
25,21,2024-07-21,13
25,33,2024-07-21,11
25,30,2024-07-21,15
25,13,2024-07-21,38
26,38,2024-07-21,11
26,33,2024-07-21,37
26,36,2024-07-21,1
26,20,2024-07-21,25
26,0,2024-07-21,23
26,25,2024-07-21,9
26,49,2024-07-21,3
26,41,2024-07-21,44
26,32,2024-07-21,29
26,27,2024-07-21,24
27,43,2024-07-21,29
27,40,2024-07-21,26
27,42,2024-07-21,48
27,38,2024-07-21,16
27,31,2024-07-21,25
27,33,2024-07-21,26
27,42,2024-07-21,18
27,26,2024-07-21,25
27,23,2024-07-21,16
28,32,2024-07-21,26
28,48,2024-07-21,47
28,41,2024-07-21,26
28,11,2024-07-21,54
28,46,2024-07-21,13
29,5,2024-07-21,16
29,42,2024-07-21,22
29,16,2024-07-21,53
29,10,2024-07-21,15
29,21,2024-07-21,44
29,35,2024-07-21,15
29,25,2024-07-21,12
0,0,2024-07-22,6
0,1,2024-07-22,14
0,6,2024-07-22,32
0,7,2024-07-22,14
0,11,2024-07-22,11
0,39,2024-07-22,39
0,8,2024-07-22,25
0,9,2024-07-22,13
1,0,2024-07-22,8
1,1,2024-07-22,36
1,44,2024-07-22,82
1,11,2024-07-22,91
1,12,2024-07-22,13
1,13,2024-07-22,11
2,0,2024-07-22,25
2,11,2024-07-22,25
2,12,2024-07-22,58
2,24,2024-07-22,62
2,31,2024-07-22,16
2,32,2024-07-22,34
3,1,2024-07-22,13
3,44,2024-07-22,9
3,11,2024-07-22,17
3,39,2024-07-22,196
3,28,2024-07-22,6
4,22,2024-07-22,2
4,49,2024-07-22,13
4,23,2024-07-22,5
4,48,2024-07-22,16
4,12,2024-07-22,89
4,11,2024-07-22,76
4,0,2024-07-22,23
5,10,2024-07-22,6
5,11,2024-07-22,42
5,39,2024-07-22,25
5,9,2024-07-22,40
6,14,2024-07-22,4
6,15,2024-07-22,9
6,11,2024-07-22,40
6,12,2024-07-22,59
6,13,2024-07-22,15
7,8,2024-07-22,29
7,47,2024-07-22,21
7,12,2024-07-22,26
8,17,2024-07-22,25
8,16,2024-07-22,28
8,13,2024-07-22,15
8,12,2024-07-22,31
8,0,2024-07-22,19
9,0,2024-07-22,35
9,11,2024-07-22,111
9,16,2024-07-22,10
10,20,2024-07-22,8
10,12,2024-07-22,6
10,11,2024-07-22,77
10,28,2024-07-22,18
11,22,2024-07-22,6
11,49,2024-07-22,8
11,12,2024-07-22,58
11,8,2024-07-22,107
11,9,2024-07-22,12
12,38,2024-07-22,11
12,30,2024-07-22,14
12,11,2024-07-22,64
12,0,2024-07-22,15
13,0,2024-07-22,18
13,6,2024-07-22,39
13,7,2024-07-22,20
14,0,2024-07-22,28
14,11,2024-07-22,5
14,10,2024-07-22,15
15,13,2024-07-22,20
15,12,2024-07-22,23
16,16,2024-07-22,29
16,19,2024-07-22,41
16,12,2024-07-22,62
17,15,2024-07-22,14
17,11,2024-07-22,81
17,39,2024-07-22,60
17,9,2024-07-22,22
18,31,2024-07-22,9
18,37,2024-07-22,11
18,24,2024-07-22,17
19,23,2024-07-22,41
19,24,2024-07-22,17
20,3,2024-07-22,117
20,5,2024-07-22,20
20,49,2024-07-22,24
20,26,2024-07-22,44
20,17,2024-07-22,9
20,6,2024-07-22,19
20,2,2024-07-22,13
21,24,2024-07-22,25
21,35,2024-07-22,16
21,21,2024-07-22,34
21,3,2024-07-22,9
21,10,2024-07-22,28
21,8,2024-07-22,55
21,21,2024-07-22,21
21,35,2024-07-22,13
22,21,2024-07-22,24
22,15,2024-07-22,27
22,10,2024-07-22,20
22,0,2024-07-22,40
22,27,2024-07-22,3
22,49,2024-07-22,5
22,5,2024-07-22,30
22,38,2024-07-22,29
22,24,2024-07-22,48
22,4,2024-07-22,20
23,0,2024-07-22,64
23,46,2024-07-22,23
23,28,2024-07-22,12
23,6,2024-07-22,56
23,2,2024-07-22,14
23,5,2024-07-22,22
23,42,2024-07-22,1
24,9,2024-07-22,11
24,1,2024-07-22,37
24,18,2024-07-22,10
24,27,2024-07-22,13
24,36,2024-07-22,11
24,30,2024-07-22,10
25,16,2024-07-22,20
25,2,2024-07-22,43
25,49,2024-07-22,62
25,19,2024-07-22,35
25,21,2024-07-22,29
25,33,2024-07-22,24
25,30,2024-07-22,59
25,13,2024-07-22,17
26,38,2024-07-22,14
26,33,2024-07-22,8
26,36,2024-07-22,17
26,20,2024-07-22,21
26,0,2024-07-22,20
26,25,2024-07-22,38
26,49,2024-07-22,8
26,41,2024-07-22,33
26,32,2024-07-22,4
26,27,2024-07-22,1
27,43,2024-07-22,9
27,40,2024-07-22,86
27,42,2024-07-22,33
27,38,2024-07-22,24
27,31,2024-07-22,15
27,33,2024-07-22,10
27,42,2024-07-22,21
27,26,2024-07-22,26
27,23,2024-07-22,25
28,32,2024-07-22,36
28,48,2024-07-22,29
28,41,2024-07-22,17
28,11,2024-07-22,54
28,46,2024-07-22,8
29,5,2024-07-22,36
29,42,2024-07-22,7
29,16,2024-07-22,7
29,10,2024-07-22,11
29,21,2024-07-22,8
29,35,2024-07-22,18
29,25,2024-07-22,14
0,0,2024-07-23,16
0,1,2024-07-23,41
0,6,2024-07-23,13
0,7,2024-07-23,17
0,11,2024-07-23,48
0,39,2024-07-23,31
